Name,SMILES,BSEP ACTIVITY,,,,,,,
50777368,CCCCCNC(N\N=C\c1c(c2[nH]c1)cc(OC)cc2)=N,0,,,,,,,
50777394,CN1C(=O)[C@@H]2N([C@H](c3cc(c4cc3)OCO4)c5c(c(c6[nH]5)cccc6)C2)C(=O)C1,0,,,,,,,
50777395,CN1S(=O)(=O)c(c2C(O)=C1C(Nc3ncccc3)=O)ccs2,0,,,,,,,
50777436,NCCCC[C@@H](C(NCC(=O)N)=O)NC([C@H]1N(C([C@H]2NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@@H](NC(CNC(CNC(CN)=O)=O)=O)CSSC2)=O)CCC1)=O,0,,,,,,,
50777446,CS(c1ccc([C@H]([C@H](NC(C(Cl)Cl)=O)CO)O)cc1)(=O)=O,0,,,,,,,
50777454,CN([C@@H]1C(O)=C(C(=O)N)C(=O)[C@](O)([C@H]12)C(O)=C([C@@H]3C2)C(=O)c(c4C3)c(O)c(NC(CNC(C)(C)C)=O)cc4N(C)C)C,0,,,,,,,
50777456,Clc1c(NC(NCC2)=N2)c(c3cc1)nsn3,0,,,,,,,
50777463,CC1(O[C@H]([C@@H]2O1)[C@@H]([C@@]3(COS(=O)(=O)N)OC2)OC(C)(C)O3)C,0,,,,,,,
50777471,CC1(O[C@](C(CO)=O)([C@@H]2O1)[C@](C)([C@H]3C2)C[C@H](O)[C@@](F)([C@H]34)[C@](C)(C(=C5)CC4)C=CC5=O)C,0,,,,,,,
50777482,COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1,0,,,,,,,
50777526,N[C@H](Cc1c(F)cc(F)c(F)c1)CC(N2Cc3n(c(C(F)(F)F)nn3)CC2)=O,0,,,,,,,
50777527,CC(C(=O)NC(=O)N1[C@H]2C=C[C@@H](CO)O2)=C1,0,,,,,,,
50777528,Nc1ccc(S(Nc2ncccn2)(=O)=O)cc1,0,,,,,,,
50777530,CNS(Cc1cc(c2cc1)c(CCN(C)C)c[nH]2)(=O)=O,0,,,,,,,
50777537,Oc1c(c([C@]([C@](O)([C@H]2C3)CCC4=C)([C@H]45)CCN2CC6CC6)c3cc1)O5,0,,,,,,,
50777538,O[C@H]([C@@H]1Oc(c2CC1)ccc(F)c2)CNC[C@@H]([C@H]3Oc(c4CC3)ccc(F)c4)O,0,,,,,,,
50777574,OC(P(=O)(O)O)(P(=O)(O)O)Cn1cncc1,0,,,,,,,
50777769,CCCC(NC(=S)NC1=O)=C1,0,,,,,,,
50777774,CN(CC(c1ccc(Cl)cc1)=O)CCCN2c(c3CCc(c24)cccc4)cccc3,0,,,,,,,
50777777,N[C@@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(N4[C@H](C(N[C@H](C(NCC(=O)N)=O)CCCNC(=N)N)=O)CCC4)=O)CSSC1,0,,,,,,,
50777778,CC1CCN(CCCC(c2ccc(F)cc2)=O)CC1,0,,,,,,,
50777779,CN(C(N=C(N)N)=N)C,0,,,,,,,
50777780,COc1c(cc2cc1)Oc3cc(c4cc3OC)[C@@H]([N+](C)(C)CC4)Cc(ccc5Oc(c(c67)[C@H]([N+](C)(C)CC6)C2)c(OC)c(OC)c7)cc5,0,,,,,,,
50777795,Nc1[n+]([O-])c(N)nc(N2CCCCC2)c1,0,,,,,,,
50777801,CCOC(\N=C(/O[N-]1)\C=[N+]1N2CCOCC2)=O,0,,,,,,,
50771820,CCCSc1cc(c2cc1)[nH]c(NC(OC)=O)n2,0,,,,,,,
50771823,COc1c(OC)cc(c2c1)c(N)nc(N3CCN(C(C4OCCC4)=O)CC3)n2,0,,,,,,,
50772064,CCCCC[C@@H](\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O)[C@@H](O)C[C@H]1O)O,0,,,,,,,
50772132,Oc1cc2c(C(=O)C(O)=C(c3cc(O)c(O)cc3)O2)c(O)c1,0,,,,,,,
50772141,Cc1sc(SCC(CS[C@H]2N3C(=O)[C@H]2NC(Cn4nnnc4)=O)=C3C(=O)O)nn1,0,,,,,,,
50772151,COc1cc(c2cc1)c(CCNC(=O)C)ccc2,0,,,,,,,
50772158,NC(C(=O)NC=C1c2ccncc2)=C1,0,,,,,,,
50772160,CCOc1ccc(C[C@@H]2C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(N3[C@H](C(N[C@H](C(NCC(=O)N)=O)CCCN)=O)CCC3)=O)CSSCCC(=O)N2)cc1,0,,,,,,,
50772161,CC(Oc1ccc(C(c2ncccc2)c3ccc(OC(=O)C)cc3)cc1)=O,0,,,,,,,
50772200,CN(CC[C@H](c1ncccc1)c2ccc(Cl)cc2)C,0,,,,,,,
50772201,C[C@H]([C@H]1C(=O)N([C@@H]12)C(C(=O)O)=C(S[C@H]3C[C@@H](CNS(=O)(=O)N)NC3)[C@@H]2C)O,0,,,,,,,
50772205,CC(C(c1cc(Cl)ccc1)=O)NC(C)(C)C,0,,,,,,,
50772206,Nc1scc(\C(\C(N[C@@H]2C(=O)N([C@@H]23)C(C(=O)O)=C(C=C)CS3)=O)=N\OCC(=O)O)n1,0,,,,,,,
50772208,CC1=CC(=O)N(O)C(C2CCCCC2)=C1,0,,,,,,,
50772209,CN(CCCN1c(c2CCc(c13)cccc3)cc(Cl)cc2)C,0,,,,,,,
50772216,COc1c2c(C(=O)C(C(=O)O)=CN2C3CC3)cc(F)c1N4CC(C)NCC4,0,,,,,,,
50772217,CNC1(c2c(Cl)cccc2)C(=O)CCCC1,0,,,,,,,
50772224,OC(c1ccccc1)(C2CCCCC2)CCN3CCCC3,0,,,,,,,
50772225,NC(c1nn([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn1)=O,0,,,,,,,
50772226,CC(NCC(c1ccc(NS(=O)(=O)C)cc1)O)C,0,,,,,,,
50772229,CN(C(Cc1n(c2nc1c3ccc(C)cc3)cc(C)cc2)=O)C,0,,,,,,,
50772237,FC(C(=O)NC(=O)N1[C@@H]2OCCC2)=C1,0,,,,,,,
50772238,CC(Nc1ccc(\C=N\NC(=S)N)cc1)=O,0,,,,,,,
50772239,CC(N(C(C)C)CC[C@@H](c1c(O)ccc(C)c1)c2ccccc2)C,0,,,,,,,
50772244,COc1cc(c2cc1)c(CCNC(=O)C)c[nH]2,0,,,,,,,
50772245,OCCN1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C1,0,,,,,,,
50772248,CC([C@@H]1CC[C@@H](C(N[C@@H](C(=O)O)Cc2ccccc2)=O)CC1)C,0,,,,,,,
50772288,CS(Nc1c(Oc2ccccc2)cc([N+](=O)[O-])cc1)(=O)=O,0,,,,,,,
50772289,OCCN1CCN(CCCN2c(c3Sc(c24)cccc4)cc(Cl)cc3)CC1,0,,,,,,,
50772302,C1NC(C2Oc(c3OC2)cccc3)=NC1,0,,,,,,,
50772317,NC(N1c(c2C(=O)Cc(c13)cccc3)cccc2)=O,0,,,,,,,
50772319,COc1c(c2ccc1)C(=O)c(c3C2=O)c(O)c(c4c3O)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](N)C5)C[C@@](C(CO)=O)(O)C4,0,,,,,,,
50772634,CCN1[C@H](CNC(c2c(OC)ccc(S(=O)(=O)N)c2)=O)CCC1,0,,,,,,,
50772636,CCN(CC(Nc1c(C)cccc1C)=O)CC,0,,,,,,,
50772639,NCCCC[C@@H](C(N1[C@H](C(=O)O)CCC1)=O)N[C@H](C(=O)O)CCc2ccccc2,0,,,,,,,
50772642,ClCCN(C(NC1CCCCC1)=O)N=O,0,,,,,,,
50772643,CC(N1CCC(N(c2ccc(Cl)cc2)C(Cc3ccccc3)=O)CC1)C,0,,,,,,,
50772646,Cc1cc(CC(=O)O)c(Nc2c(Cl)cccc2F)cc1,0,,,,,,,
50772647,NCc1ccc(S(=O)(=O)N)cc1,0,,,,,,,
50772649,CNCCCC(c(c12)cccc1)(c(c34)cccc3)CCC24,0,,,,,,,
50772653,COc1c([C@]2(c(c3NC2=O)ccc(C(F)(F)F)c3)F)cc(Cl)cc1,0,,,,,,,
50772658,Cc1c(C)c(Nc2c(C(=O)O)cccc2)ccc1,0,,,,,,,
50772661,N[C@H](C(=O)O)Cc1ccc(N(CCCl)CCCl)cc1,0,,,,,,,
50772663,C[C@H]([C@H]1C(=O)N([C@@H]12)C(C(=O)O)=C(S[C@H]3C[C@@H](C(N(C)C)=O)NC3)[C@@H]2C)O,0,,,,,,,
50772666,OS(CCS)(=O)=O,0,,,,,,,
50772670,CN1C(=S)NC=C1,0,,,,,,,
50772671,CN(c1ccc(C(N[C@H](C(=O)O)CCC(=O)O)=O)cc1)Cc2nc(c3nc2)c(N)nc(N)n3,0,,,,,,,
50772672,CCN(CCNC(c1c(OC)cc(N)c(Cl)c1)=O)CC,0,,,,,,,
50772673,COCCc1ccc(OCC(CNC(C)C)O)cc1,0,,,,,,,
50772674,Cc1n(CCO)c([N+](=O)[O-])cn1,0,,,,,,,
50772677,CC(COc1c(C)cccc1C)N,0,,,,,,,
50772680,CN1CC2N(c(c3Cc(c24)cccc4)nccc3)CC1,0,,,,,,,
50772682,NC(c1c(O)n([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn1)=O,0,,,,,,,
50772684,Clc1ccc(C(NCCN2CCOCC2)=O)cc1,0,,,,,,,
50772686,COc1c2c(C(=O)C(C(=O)O)=CN2C3CC3)cc(F)c1N4C[C@H]([C@@H]5C4)NCCC5,0,,,,,,,
50772690,C[C@@H]([C@@H]([C@H]1[C@H](C[C@@H]2[C@@H](O)[C@@H](O)[C@H](C\C(=C\C(OCCCCCCCCC(=O)O)=O)\C)OC2)O1)C)O,0,,,,,,,
50772691,CC(NCC(COc1c(c2ccc1)CC(O)C(O)C2)O)(C)C,0,,,,,,,
50772692,Oc1c(c([C@]([C@](O)([C@H]2C3)CCC4=O)([C@H]45)CCN2CC=C)c3cc1)O5,0,,,,,,,
50772693,COc1cc(c2cc1)ccc([C@@H](C(=O)O)C)c2,0,,,,,,,
50772696,C[C@@H]1[C@@H](O)[C@H](N)[C@H](O)[C@H](O[C@H]2\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@H]([C@H]3C[C@H](O)C[C@@]4(O)O[C@H]([C@H](C(=O)O)[C@@H](O)C4)C2)O3)O1,0,,,,,,,
50772697,CN1Cc(c2C(c3ccccc3)OCC1)cccc2,0,,,,,,,
50754055,CNC[C@@H](Cc1cc(C(NCC2(CC3C4)CC(CC4C2)C3)=O)c(Cl)cc1)O,0,,,,,,,
50753460,CC(\N=C(\C(Nc1ccc(Cl)cc1)=C2)/C=C3C2=Nc(c4N3c5ccc(C)cc5)cccc4)C,0,,,,,,,
50754280,CN1Cc2c(n(CCc3cnc(C)cc3)c(c24)ccc(C)c4)CC1,0,,,,,,,
50753726,CCN(C(CN1c(c2Sc(c13)cccc3)cccc2)C)CC,0,,,,,,,
50753491,CC(C(Oc1ccc(S(Nc2c(C(NCC(=O)O)=O)cccc2)(=O)=O)cc1)=O)(C)C,0,,,,,,,
50754329,[O-][N+](c1ccc(c2oc(\C=N\N3C(=O)NC(=O)C3)cc2)cc1)=O,0,,,,,,,
50753949,COc1c(OC)cc(c2c1)C(=O)C(CC3CCN(Cc4ccccc4)CC3)C2,0,,,,,,,
50754547,CCN(C(C(c1ccccc1)CO)=O)Cc2ccncc2,0,,,,,,,
50754072,CCN(CCOC(C(c1ccccc1)c2ccccc2)=O)CC,0,,,,,,,
50753446,CC(C(C)(C)C)N\C(=N/C#N)\Nc1ccncc1,0,,,,,,,
50754447,CCCCCC(C1C(=O)OC(C)C(O)\C=C\C=C\C=C\C=C\C=C(\C)/C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O)O,0,,,,,,,
50754174,CCS(c1cc(F)c(c2c(OCC(=O)O)ccc(Cl)c2)cc1)(=O)=O,0,,,,,,,
50753531,C[C@@H](C(=O)N)NCc1ccc(OCc2c(F)cccc2)cc1,0,,,,,,,
51026621,COc1c(OC)cc(CCN(CCC[C@](c2cc(OC)c(OC)cc2)(C(C)C)C#N)C)cc1,0,,,,,,,
50753613,CC(C(=O)O)(Oc1ccc(CCNC(c2ccc(Cl)cc2)=O)cc1)C,0,,,,,,,
50754514,CCCCOC(c1ccc(N)cc1)=O,0,,,,,,,
50753268,NC(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)=O,0,,,,,,,
50754091,COc1c(C(F)(F)F)c(c2cc1)cccc2C(N(CC(=O)O)C)=S,0,,,,,,,
50754045,CN([C@@H]1CC2)[C@@H]2C[C@@H](OC(c3ccccc3)c4ccccc4)C1,0,,,,,,,
51026622,C[C@@H]([C@@H]1[C@](C)([C@H]2CC1)CC[C@@H]([C@H]23)[C@](C)([C@@H]4CC3)CC[C@@H](O)C4)CCC(NCCS(=O)(=O)O)=O,0,,,,,,,
50753575,COc1c(OC)c(OC)cc(Nc2nc(Nc3nc(c4cc3)NC(=O)C(C)(C)O4)c(F)cn2)c1,0,,,,,,,
50753497,CCc1c(c2ccc(Cl)cc2)c(N)nc(N)n1,0,,,,,,,
50753270,CC(C1C(C)(C2CC1)C(=O)CC3C2C(=O)CC(C34C)CC(=O)CC4)CCC(=O)O,0,,,,,,,
50375435,Cc1c(C(N[C@@H]2C(=O)N([C@@H]23)[C@@H](C(=O)O)C(C)(C)S3)=O)c(c4c(Cl)cccc4F)no1,0,,,,,,,
51026623,Oc1cc(c2c(O)c1)O[C@H](c3cc(O)c(O)c(O)c3)[C@H](OC(c4cc(O)c(O)c(O)c4)=O)C2,0,,,,,,,
50753998,FC(COc1cc(C(NCC2NCCCC2)=O)c(OCC(F)(F)F)cc1)(F)F,0,,,,,,,
50375250,Cc1c(C(N[C@@H]2C(=O)N([C@@H]23)[C@@H](C(=O)O)C(C)(C)S3)=O)c(c4c(Cl)cccc4)no1,0,,,,,,,
50753860,CC(c1cnccc1)(C(c2cnccc2)=O)C,0,,,,,,,
50754303,CN(C\C=C(/c1cnccc1)\c2ccc(Br)cc2)C,0,,,,,,,
50754415,OC(c1ccc(NC([C@@H](NC(c2ccccc2)=O)Cc3ccc(O)cc3)=O)cc1)=O,0,,,,,,,
50754418,C[C@@]1([C@](C(CO)=O)(O)[C@H](O)C2)C2C3[C@]([C@](C)(C(=C4)CC3)C=CC4=O)(F)[C@@H](O)C1,0,,,,,,,
50754006,OC(Cc1c(Oc2c(Cl)cc(Cl)cc2)cccc1)=O,0,,,,,,,
50753735,OC(COc1c(C#N)cccc1)CNCCNC(Cc2ccc(O)cc2)=O,0,,,,,,,
50754064,CC(CN1C(=O)N(C)C(=O)c(c12)c(C(N3OC[C@@H](O)C3)=O)c(Cc4c(C)[nH]nc4C)s2)C,0,,,,,,,
50754319,C[C@@]1([C@](C(CO)=O)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@](C)(C(=C4)CC3)CCC4=O)[C@@H](O)C1,0,,,,,,,
50754308,COC([C@@H]1[C@H]([C@H]2CC[C@@H]1O)C[C@H](N3C2)c4c(c(c5[nH]4)cccc5)CC3)=O,0,,,,,,,
50754518,C[C@@H]1[C@@H](O)[C@@H](O)C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@@H]4C[C@@H]5[C@]([C@@H]6[C@H]([C@](O)([C@]7(C)[C@H](O)C6)CC[C@@H]7C(COC8=O)=C8)CC5)(C)CC4)C[C@@H]3O)C[C@@H]2O)O1,0,,,,,,,
50753404,CCCc1c2c(C(=O)C=C(C(=O)O)O2)c(OCC(O)C)cc1,0,,,,,,,
50754168,CCCCOc1ccc(C(CCN2CCCCC2)=O)cc1,0,,,,,,,
50754322,CCN1C(CNC(c2c(OC)ccc(S(=O)(=O)N)c2)=O)CCC1,0,,,,,,,
50754533,CC(NC(C(c1ccc(O)cc1)O)C)CCc2ccccc2,0,,,,,,,
50754542,Cc1ccc(S(NC(NN2CCCCCC2)=O)(=O)=O)cc1,0,,,,,,,
50753544,CC(c1ccccc1)(NC(CN)=O)Cc2ccccc2,0,,,,,,,
50754100,Cc1ccc(\C(\c2ncccc2)=C/CN3CCCC3)cc1,0,,,,,,,
50753277,CC([N+](C(C)C)(CCOC(C1c(c2Oc(c13)cccc3)cccc2)=O)C)C,0,,,,,,,
50753267,CCOCn1c(c2nc1)C(=O)N(CCCCC(O)(C)C)C(=O)N2C,0,,,,,,,
50754464,CCCCOc1c(N)ccc(C(OCCN(CC)CC)=O)c1,0,,,,,,,
50753654,CN1CCN(CC(N2c(c3NC(=O)c(c24)csc4C)cccc3)=O)CC1,0,,,,,,,
50753739,CCCCCC(\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O)[C@@H](O)C[C@H]1O)(O)C,0,,,,,,,
50753981,NCCS,0,,,,,,,
50753402,NC(N\N=C\c1c(Cl)cccc1Cl)=N,0,,,,,,,
50754551,CC(NC[C@@H]1OC(=O)N(c2cc(F)c(n3cc(Br)nc3)cc2)C1)=O,0,,,,,,,
50754411,CC1([C@@H](O)[C@H](N2C(=O)CCC2)c(c3O1)cc(C#N)cc3)C,0,,,,,,,
50753977,Oc1c(c2c(Cl)cc1)nccc2,0,,,,,,,
50754444,CCCc1c2c(C(=O)C=C(C(=O)O)O2)cc(c13)c(C(F)(F)F)cc(C(=O)O)n3,0,,,,,,,
50753678,Nc1cc(C(=O)O)c(O)cc1,0,,,,,,,
50753965,c1cc2c(c(c3s2)cccc3)cc1,0,,,,,,,
50753261,CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,0,,,,,,,
50375464,COc1c(C(NCc2cnccc2)=O)cc(C(NCc3cnccc3)=O)cc1,0,,,,,,,
50753576,CC([C@@H](C(N[C@H](C(N[C@@H]1C(=O)N(C)CCc(c12)cccc2)=O)C)=O)O)C,0,,,,,,,
50754556,CCOc1c(C(OC)=O)ccc(NC(=O)C)c1,0,,,,,,,
50754532,CCCCN(CCCOC(c1ccc(N)cc1)=O)CCCC,0,,,,,,,
50754117,COc1cc(C)c(N2C(=O)C(=C3C(=O)N2)C(=O)c(c4N3)ccc(Cl)c4)cc1,0,,,,,,,
50754537,CC(OC(c1ccccc1)=O)CNC2CCCCC2,0,,,,,,,
50753219,CN1CCC(OC(c2ccccc2)c3ccccc3)CC1,0,,,,,,,
50753660,CCCCNc1ccc(C(OCCN(C)C)=O)cc1,0,,,,,,,
50753378,CC(C(CN1CC(OC2C1)CN(CCCNc3ccc(C#N)cc3)C2)=O)(C)C,0,,,,,,,
50753663,c1scc(c2[nH]c(c3n2)cccc3)n1,0,,,,,,,
50754355,CC(NC(C(c1ccc(O)cc1)O)C)COc2ccccc2,0,,,,,,,
50375358,CC(Cc1ccc(C(C(=O)O)C)cc1)C,0,,,,,,,
50753408,CCCc1c2c(C(=O)C=C(C(=O)O)O2)cc(c13)CCCC3,0,,,,,,,
50754093,CCN(c1n(c2nc(C)c1)ncn2)CC,0,,,,,,,
50753476,CCCN1[C@H](C(Nc2c(C)cccc2C)=O)CCCC1,0,,,,,,,
50753282,CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,0,,,,,,,
50375410,OC(c1c(c2nc(c3ccccc3)c1)cccc2)=O,0,,,,,,,
50754060,CC(N1C(=O)N(C)C(=O)c(c12)c(C(N3OC[C@@H](O)C3)=O)c(Cc4c(C)[nH]nc4C)s2)C,0,,,,,,,
50753641,CC(c1cc(F)c(c2ccccc2)cc1)C(=O)O,0,,,,,,,
50739689,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,0,,,,,,,
50739706,CC(NCCc1cc(O)c(O)cc1)CCc2ccc(O)cc2,0,,,,,,,
50739697,O=C1C(C2=NC=N1)=CNN2,0,,,,,,,
50375355,CN1Cc(c2C(c3ccccc3)C1)c(N)ccc2,0,,,,,,,
50375368,C[N+](CC(=O)O)(C)C,0,,,,,,,
50375399,OC(c1c(O)cccc1)=O,0,,,,,,,
50375421,CCCC(C(=O)O)CCC,0,,,,,,,
50375422,NCCc1cc(O)c(O)cc1,0,,,,,,,
50375429,Cc1c(O)c(CO)c(CO)cn1,0,,,,,,,
50375431,OC[C@@H]1[C@@H](O)[C@H](F)[C@H](N2C(=O)NC(=O)C(I)=C2)O1,0,,,,,,,
50375436,CC(NCC(c1cc(O)c(O)cc1)O)C,0,,,,,,,
50375443,OC(COc1c(c2ccc1)C(=O)C=C(C(=O)O)O2)COc3c(c4ccc3)C(=O)C=C(C(=O)O)O4,0,,,,,,,
50375455,CN(CCN(c1ncccc1)Cc2sccc2)C,0,,,,,,,
50375457,NNc1c(c2c(NN)nn1)cccc2,0,,,,,,,
50375463,CN[C@@H]1[C@H](O[C@@H]2[C@](C=O)(O)[C@H](C)O[C@H]2O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](CO)[C@H](O)[C@H]1O,0,,,,,,,
50375475,CN(Cc1ccccc1)CC#C,0,,,,,,,
50375481,NC(OCC(c1ccccc1)COC(=O)N)=O,0,,,,,,,
50375249,N[C@H]1C(=O)NOC1,0,,,,,,,
50375313,OC(Cc1nc(c2ccc(Cl)cc2)sc1)=O,0,,,,,,,
50375318,CNC(Oc1cc(c2cc1)[C@@](C)([C@H]3N2C)CCN3C)=O,0,,,,,,,
50375334,CC(NCC(COc1ccc(NC(=O)C)cc1)O)C,0,,,,,,,
50753335,Cc1c(OCC(CO)O)cccc1,0,,,,,,,
50753336,C[N+]1(CC(OC(C(c2ccccc2)(c3ccccc3)O)=O)CCC1)C,0,,,,,,,
50753339,CC1(CC(CC2C1)(N)CC3(C)C2)C3,0,,,,,,,
50753353,OC(CCCC[C@H]1SSCC1)=O,0,,,,,,,
50753355,Cc1c(C)nc(C)c(C)n1,0,,,,,,,
50753360,C1SC(N2C1)=N[C@@H](c3ccccc3)C2,0,,,,,,,
50753368,OC(c1c(O)cc(NC(c2ccccc2)=O)cc1)=O,0,,,,,,,
50753397,NCCCC(CC(NCC1C(=O)N\C(=C/NC(=O)N)\C(=O)NC(C2NC(=N)NCC2)C(=O)NCC(N)C(=O)NC(CO)C(=O)N1)=O)N,0,,,,,,,
50753398,CC(C(N[C@H](C(=O)O)CS)=O)C,0,,,,,,,
50753411,C[n+]1c(C=NO)cccc1,0,,,,,,,
50753450,CN\C(=C/[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,0,,,,,,,
50753479,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2c(CO)cccc2)O1,0,,,,,,,
50753480,OC(c1c(OC(c2c(O)cccc2)=O)cccc1)=O,0,,,,,,,
50753481,CN([C@@H]1C[C@@H](OC([C@@H](c2ccccc2)CO)=O)C3)[C@@H]3[C@@H]([C@H]14)O4,0,,,,,,,
50753482,CCN(CCNC(c1ccc(NS(=O)(=O)C)cc1)=O)CC,0,,,,,,,
50753496,CN(C(Oc1c[n+](C)ccc1)=O)C,0,,,,,,,
50753567,CN=C(NC(Nc1c(C)cccc1C)=O)N,0,,,,,,,
50753573,CC[C@@H]1[C@](O)(C)[C@@H](O)[C@@H](C)N(C)C[C@H](C)C[C@](O)(C)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O1,0,,,,,,,
50753574,OC(c1c(S)cccc1)=O,0,,,,,,,
50753579,NC(N(O)C(=N)N=C1N2CCCCC2)=C1,0,,,,,,,
50753582,CNC(Oc1cc(c2cc1)C(C)(C3N2C)CCN3C)=O,0,,,,,,,
50753199,CN1CCN(CC(N2c(c3NC(=O)c(c24)cccc4)nccc3)=O)CC1,0,,,,,,,
50753208,CCCSc1nc(c2c(N)n1)n([C@H]3[C@H](O)[C@H](O)[C@@H](CO)O3)cn2,0,,,,,,,
50753217,Nc1n(c2nc(NCCN3CCOCC3)n1)nc(c4occc4)n2,0,,,,,,,
50753237,C[N+](CC(CC(=O)O)O)(C)C,0,,,,,,,
50753239,CCC1C(=O)OCC1Cc2n(C)cnc2,0,,,,,,,
50753251,CC(NC[C@@H]1OC(=O)N(c2cc(F)c(C(CCN(C(CO)=O)C3)=C3)c(F)c2)C1)=O,0,,,,,,,
50753258,NC(c1c(Cl)cc([N+](=O)[O-])cc1)=O,0,,,,,,,
50753265,CCCc1nc(N)c(C[n+]2c(C)cccc2)cn1,0,,,,,,,
50753273,CC1(N([O])C(C)(C)CC(O)C1)C,0,,,,,,,
50754039,CCCSc1nc(c2c(N)n1)n([C@H]3[C@H](O)[C@H](O)[C@@H](COP(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)(=O)O)O3)cn2,0,,,,,,,
50754040,CC([C@H](C(NCCCO)=O)O)(CO)C,0,,,,,,,
50753588,CC(CSC1N2C(=O)[C@H]1NC(C(C(CC=CC3)=C3)N)=O)=C2C(=O)O,0,,,,,,,
50753589,CCCNC(COC(c1ccccc1)=O)(C)C,0,,,,,,,
50753591,CCC1(c2ccccc2)C(=O)N(C)C(=O)N1,0,,,,,,,
50753595,CCN(CCOC(c1c(Cl)cc(N)cc1)=O)CC,0,,,,,,,
50753597,CC(NCC(COc1c(c2ccc1)CCC(=O)N2)O)(C)C,0,,,,,,,
50753598,CCOC(N1C(=S)N(C)C=C1)=O,0,,,,,,,
50753600,C[N+](CCOC(=O)N)(C)C,0,,,,,,,
50753601,COc1c(OC)c(OC)cc(C(NCCCCCC(=O)O)=O)c1,0,,,,,,,
50753602,CSCCNc1c(c2nc(SCCC(F)(F)F)n1)ncn2[C@H]3[C@H](O)[C@H](O)[C@@H](COP(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)(=O)O)O3,0,,,,,,,
50753610,CC[N+](Cc1c(Br)cccc1)(C)C,0,,,,,,,
50753614,CC(NCC(COc1ccc(CCOCC2CC2)cc1)O)C,0,,,,,,,
50753620,NNc1c(c2cnn1)cccc2,0,,,,,,,
50753622,NCCc1nc[nH]c1,0,,,,,,,
50753623,OC(c1cc(O)c(O)cc1)CNCCCCCCNCC(c2cc(O)c(O)cc2)O,0,,,,,,,
50753624,CC(NCCCCCCNC(=O)C)=O,0,,,,,,,
50753628,NC(NCCN1CCCCCCC1)=N,0,,,,,,,
50753629,COc1c(O)cccc1,0,,,,,,,
50753638,NC(NC(=C1C2=O)NCC(CNc3ccc(C(N[C@H](C(=O)O)CCC(=O)O)=O)cc3)N1C=O)=N2,0,,,,,,,
50753662,O=C1c(c2C(=O)N1C3C(=O)NC(=O)CC3)cccc2,0,,,,,,,
50753669,C[C@@H]([C@@H](c1cc(O)ccc1)O)N,0,,,,,,,
50753674,CC(NCC(c1cc(O)cc(O)c1)O)C,0,,,,,,,
50753682,COc1ccc(CN(c2ncccc2)CCN(C)C)cc1,0,,,,,,,
50753703,O=C1Oc(c2C=C1)cccc2,0,,,,,,,
50753720,CCOC(=O)N,0,,,,,,,
50753727,CCc1nccc(C(=S)N)c1,0,,,,,,,
50753730,C[C@@]1(C(=O)CC2)[C@@H]2[C@H]3[C@@H](c(c4CC3)ccc(O)c4)CC1,0,,,,,,,
50753731,C[C@@]1([C@@H](O)[C@H](O)C2)[C@@H]2[C@H]3[C@@H](c(c4CC3)ccc(O)c4)CC1,0,,,,,,,
50753736,CCCN1C(=O)NC(=O)c(c12)[nH]cn2,0,,,,,,,
